"from_npi","to_npi","patient_count","transaction_count","average_day_wait","std_day_wait","hospital_type","pcp_class","pcp_special","to_organization","full_name","credential_text","middle_name","name_prefix_text","name_suffix_text"
"1083609481","1942442710","111","121","5.579","4.362","Psychiatric Hospital","Family Medicine",NULL,"ROLLING HILLS HOSPITAL LLC","HARRY BONNAIRE","M.D.","JOSEPH",NULL,NULL
"1275680134","1629025648","526","1037","0.016","0.528","General Acute Care Hospital","Internal Medicine",NULL,"SAINT THOMAS WEST HOSPITAL","DAMON ABARAY","MD","M",NULL,NULL
"1043281710","1396882205","92","151","42.603","53.819","General Acute Care Hospital","Internal Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","JOSEPH SCOTT","M.D.",NULL,NULL,NULL
"1043281710","1164590386","107","168","39.863","50.11","General Acute Care Hospital","Internal Medicine",NULL,"SAINT THOMAS RUTHERFORD HOSPITAL","JOSEPH SCOTT","M.D.",NULL,NULL,NULL
"1144594573","1396882205","40","54","47.037","51.254","General Acute Care Hospital","Internal Medicine","Nephrology","VANDERBILT UNIVERSITY MEDICAL CENTER","SAYENA SAJADI","D.O",NULL,"DR.",NULL
"1144594573","1629025648","284","789","1.132","10.834","General Acute Care Hospital","Internal Medicine","Nephrology","SAINT THOMAS WEST HOSPITAL","SAYENA SAJADI","D.O",NULL,"DR.",NULL
"1417944760","1942442710","144","158","5.114","4.102","Psychiatric Hospital","Internal Medicine",NULL,"ROLLING HILLS HOSPITAL LLC","YOGANANDAM THATI","MD",NULL,"DR.",NULL
"1447296959","1982650024","63","65","38.585","73.756","General Acute Care Hospital","Internal Medicine",NULL,"HCA HEALTH SERVICES OF TENNESSEE, INC.","KEHINDE CAREW","MD","A",NULL,NULL
"1447296959","1447571658","360","404","0.406","8.159","General Acute Care Hospital","Internal Medicine",NULL,"SUMNER REGIONAL MEDICAL CENTER LLC","KEHINDE CAREW","MD","A",NULL,NULL
"1831287630","1164590386","154","298","19.893","42.66","General Acute Care Hospital","Family Medicine",NULL,"SAINT THOMAS RUTHERFORD HOSPITAL","DENNIS CARTER","MD","CHARLES",NULL,NULL
"1639249774","1396882205","46","67","44.433","49.264","General Acute Care Hospital","Internal Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","KENNETH VARGAS","MD","EUGENE",NULL,NULL
"1639249774","1780778969","40","54","49.833","68.695","General Acute Care Hospital","Internal Medicine",NULL,"SAINT THOMAS WEST HOSPITAL","KENNETH VARGAS","MD","EUGENE",NULL,NULL
"1639249774","1023055126","181","270","21.344","39.115","General Acute Care Hospital","Internal Medicine",NULL,"HCA HEALTH SERVICES OF TENNESSEE, INC.","KENNETH VARGAS","MD","EUGENE",NULL,NULL
"1144667288","1447571658","78","130","25.869","36.72","General Acute Care Hospital","Family Medicine",NULL,"SUMNER REGIONAL MEDICAL CENTER LLC","JOY IGUOBADIA","MD","OSASERE",NULL,NULL
"1538112495","1396882205","36","62","26.403","39.501","General Acute Care Hospital","Internal Medicine","Hematology & Oncology","VANDERBILT UNIVERSITY MEDICAL CENTER","KARL ROGERS","M.D.","MALONE",NULL,NULL
"1538112495","1629025648","40","54","34.13","53.301","General Acute Care Hospital","Internal Medicine","Hematology & Oncology","SAINT THOMAS WEST HOSPITAL","KARL ROGERS","M.D.","MALONE",NULL,NULL
"1538112495","1780778969","113","200","24.16","49.13","General Acute Care Hospital","Internal Medicine","Hematology & Oncology","SAINT THOMAS WEST HOSPITAL","KARL ROGERS","M.D.","MALONE",NULL,NULL
"1669470555","1306889597","189","460","0.117","1.438","General Acute Care Hospital","Internal Medicine","Pulmonary Disease","VANDERBILT UNIVERSITY MEDICAL CENTER","VIJAY PETHKAR","MD",NULL,NULL,NULL
"1821110933","1396882205","170","663","0.977","12.471","General Acute Care Hospital","Internal Medicine","Hematology & Oncology","VANDERBILT UNIVERSITY MEDICAL CENTER","MICHAEL SAVONA","M.D.","ROBERT",NULL,NULL
"1033168059","1396882205","186","192","32.073","50.376","General Acute Care Hospital","Family Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","MARK CHAMBERS","M.D","R","DR.",NULL
"1366431710","1396882205","273","619","5.695","22.325","General Acute Care Hospital","Internal Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","H ODOM","MD","EDWARD","DR.",NULL
"1598926248","1265445506","86","134","48.597","71.302","General Acute Care Hospital","Internal Medicine",NULL,"WILLIAMSON COUNTY HOSPITAL DISTRICT","DANIEL MCGINLEY","M.D.","B",NULL,NULL
"1477595593","1982650024","128","239","20.967","35.728","General Acute Care Hospital","Family Medicine",NULL,"HCA HEALTH SERVICES OF TENNESSEE, INC.","RACHEL MCHENRY","CFNP","MARTIN","MRS.",NULL
"1902196165","1861479545","245","1086","3.324","17.021","General Acute Care Hospital","Internal Medicine","Hematology & Oncology","MAURY REGIONAL HOSPITAL","VARUN DHULIPALA","M.D.","CHOUDARY","DR.",NULL
"1720241185","1396882205","38","50","44.34","53.555","General Acute Care Hospital","Internal Medicine","Advanced Heart Failure and Transplant Cardiology","VANDERBILT UNIVERSITY MEDICAL CENTER","WARREN STRIBLING","M.D.","KYLE",NULL,NULL
"1720241185","1629025648","477","1289","1.978","13.411","General Acute Care Hospital","Internal Medicine","Advanced Heart Failure and Transplant Cardiology","SAINT THOMAS WEST HOSPITAL","WARREN STRIBLING","M.D.","KYLE",NULL,NULL
"1720241185","1164590386","251","568","4.618","20.164","General Acute Care Hospital","Internal Medicine","Advanced Heart Failure and Transplant Cardiology","SAINT THOMAS RUTHERFORD HOSPITAL","WARREN STRIBLING","M.D.","KYLE",NULL,NULL
"1720241185","1780778969","71","79","43.911","57.626","General Acute Care Hospital","Internal Medicine","Advanced Heart Failure and Transplant Cardiology","SAINT THOMAS WEST HOSPITAL","WARREN STRIBLING","M.D.","KYLE",NULL,NULL
"1619199486","1396882205","332","895","1.003","7.668","General Acute Care Hospital","Internal Medicine","Hematology","VANDERBILT UNIVERSITY MEDICAL CENTER","ROBERT CORNELL","M.D.","F","DR.",NULL
"1083659163","1538114434","37","62","37.871","63.043","General Acute Care Hospital","Internal Medicine","Medical Oncology","HENDERSONVILLE HOSPITAL CORPORATION","MICHEL KUZUR","MD","E",NULL,NULL
"1083659163","1295780476","235","489","17.773","39.087","General Acute Care Hospital","Internal Medicine","Medical Oncology","HTI MEMORIAL HOSPITAL CORPORATION","MICHEL KUZUR","MD","E",NULL,NULL
"1720203417","1396882205","74","75","5.627","10.378","General Acute Care Hospital","Internal Medicine","Pulmonary Disease","VANDERBILT UNIVERSITY MEDICAL CENTER","NATHAN BRUMMEL","MD","E.",NULL,NULL
"1770774754","1982650024","60","63","23.746","53.623","General Acute Care Hospital","Internal Medicine",NULL,"HCA HEALTH SERVICES OF TENNESSEE, INC.","OLUMUYIWA ESURUOSO","M.D.","ABOLADE",NULL,NULL
"1770774754","1538114434","119","166","5.12","33.381","General Acute Care Hospital","Internal Medicine",NULL,"HENDERSONVILLE HOSPITAL CORPORATION","OLUMUYIWA ESURUOSO","M.D.","ABOLADE",NULL,NULL
"1770774754","1568551455","71","201","2.438","14.107","General Acute Care Hospital","Internal Medicine",NULL,"NASHVILLE GENERAL HOSPITAL","OLUMUYIWA ESURUOSO","M.D.","ABOLADE",NULL,NULL
"1770774754","1932146032","77","83","23.434","47.378","General Acute Care Hospital","Internal Medicine",NULL,"HCA HEALTH SERVICES OF TENNESSEE, INC.","OLUMUYIWA ESURUOSO","M.D.","ABOLADE",NULL,NULL
"1770774754","1023055126","499","686","2.684","18.84","General Acute Care Hospital","Internal Medicine",NULL,"HCA HEALTH SERVICES OF TENNESSEE, INC.","OLUMUYIWA ESURUOSO","M.D.","ABOLADE",NULL,NULL
"1518992940","1396882205","138","142","2.028","4.693","General Acute Care Hospital","Internal Medicine","Geriatric Medicine","VANDERBILT UNIVERSITY MEDICAL CENTER","LAURA DUGAN","M.D.","L","DR.",NULL
"1558448423","1164590386","62","85","29.835","36.01","General Acute Care Hospital","Internal Medicine",NULL,"SAINT THOMAS RUTHERFORD HOSPITAL","CHARLES WOLOHON","M.D.","T","DR.",NULL
"1639343346","1396882205","823","1114","4.061","20.249","General Acute Care Hospital","Internal Medicine","Clinical Cardiac Electrophysiology","VANDERBILT UNIVERSITY MEDICAL CENTER","JAY MONTGOMERY","M.D.","ALAN",NULL,NULL
"1700978129","1396882205","215","418","0.584","3.366","General Acute Care Hospital","Internal Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","WILLIAM SPICKARD","MD","ANDERSON",NULL,"III"
"1760591788","1265445506","216","430","6.586","25.303","General Acute Care Hospital","Family Medicine",NULL,"WILLIAMSON COUNTY HOSPITAL DISTRICT","ARTHUR WILLIAMS","D.O.","EUGENE","DR.",NULL
"1083905822","1750328852","26","52","7.596","21.586","Psychiatric Unit","Internal Medicine",NULL,"HCA HEALTH SERVICES OF TENNESSEE, INC.","BRITNEY FRIESEN","M.D.","JANAE","DR.",NULL
"1083905822","1932146032","47","52","20.038","39.011","General Acute Care Hospital","Internal Medicine",NULL,"HCA HEALTH SERVICES OF TENNESSEE, INC.","BRITNEY FRIESEN","M.D.","JANAE","DR.",NULL
"1083905822","1023055126","416","959","0","0","General Acute Care Hospital","Internal Medicine",NULL,"HCA HEALTH SERVICES OF TENNESSEE, INC.","BRITNEY FRIESEN","M.D.","JANAE","DR.",NULL
"1124003561","1396882205","72","92","45.826","60.926","General Acute Care Hospital","Internal Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","NICHOLAS DIERINGER","MD","JAMES",NULL,NULL
"1124003561","1164590386","411","488","11.381","34.143","General Acute Care Hospital","Internal Medicine",NULL,"SAINT THOMAS RUTHERFORD HOSPITAL","NICHOLAS DIERINGER","MD","JAMES",NULL,NULL
"1134486467","1396882205","149","294","7.014","17.705","General Acute Care Hospital","Internal Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","KATELYN ATWATER","M.D.","KENNEDY",NULL,NULL
"1346332756","1396882205","574","1085","3.488","16.884","General Acute Care Hospital","Internal Medicine","Rheumatology","VANDERBILT UNIVERSITY MEDICAL CENTER","SIMPSON TANNER","MD","BOBO",NULL,NULL
"1528295607","1396882205","47","177","0.311","1.679","General Acute Care Hospital","Internal Medicine","Hematology & Oncology","VANDERBILT UNIVERSITY MEDICAL CENTER","TRAVIS OSTERMAN","D.O.","JOHN","DR.",NULL
"1285617332","1396882205","161","360","6.436","19.59","General Acute Care Hospital","Internal Medicine","Infectious Disease","VANDERBILT UNIVERSITY MEDICAL CENTER","STEPHEN RAFFANTI","MD","P",NULL,NULL
"1467501999","1720032345","58","141","3.383","15.583","General Acute Care Hospital","Family Medicine",NULL,"HCA HEALTH SERVICES OF TENNESSEE, INC.","SHANNON MCDONALD","M.D.","C","DR.",NULL
"1679515431","1396882205","56","102","32.667","38.122","General Acute Care Hospital","Internal Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","NATHAN HALL","M.D.","J.",NULL,NULL
"1679515431","1629025648","256","424","28.724","43.691","General Acute Care Hospital","Internal Medicine",NULL,"SAINT THOMAS WEST HOSPITAL","NATHAN HALL","M.D.","J.",NULL,NULL
"1679515431","1780778969","54","76","29.382","41.627","General Acute Care Hospital","Internal Medicine",NULL,"SAINT THOMAS WEST HOSPITAL","NATHAN HALL","M.D.","J.",NULL,NULL
"1417040205","1508247016","61","87","5.46","31.292","Medicare Defined Swing Bed Unit","Internal Medicine",NULL,"SAINT THOMAS RIVER PARK HOSPITAL, LLC","JOHN BEUERLEIN","MD","T",NULL,NULL
"1417040205","1518346469","75","91","6.33","19.522","General Acute Care Hospital","Internal Medicine",NULL,"SAINT THOMAS RIVER PARK HOSPITAL, LLC","JOHN BEUERLEIN","MD","T",NULL,NULL
"1831262385","1396882205","145","207","43.464","43.427","General Acute Care Hospital","Internal Medicine","Pulmonary Disease","VANDERBILT UNIVERSITY MEDICAL CENTER","JATIN KADAKIA","MD","K",NULL,NULL
"1831262385","1629025648","55","65","45.815","48.377","General Acute Care Hospital","Internal Medicine","Pulmonary Disease","SAINT THOMAS WEST HOSPITAL","JATIN KADAKIA","MD","K",NULL,NULL
"1104859115","1396882205","641","1013","14.557","34.753","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","VANDERBILT UNIVERSITY MEDICAL CENTER","MURALI KOLLI","MD","K",NULL,NULL
"1104859115","1164590386","523","767","28.742","52.226","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","SAINT THOMAS RUTHERFORD HOSPITAL","MURALI KOLLI","MD","K",NULL,NULL
"1942357819","1396882205","32","57","6.404","26.031","General Acute Care Hospital","Internal Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","JOSHUA DENNY","MD, MS","CHARLES",NULL,NULL
"1518914050","1992776405","38","73","30.808","53.27","General Acute Care Hospital","Internal Medicine",NULL,"HCA HEALTH SERVICES OF TENNESSEE, INC.","UKPONG NWANKWO","M.D.","ETTE","DR.",NULL
"1518054626","1396882205","327","685","0.947","6.872","General Acute Care Hospital","Internal Medicine","Rheumatology","VANDERBILT UNIVERSITY MEDICAL CENTER","SUSAN KROOP","MD",NULL,NULL,NULL
"1518054626","1568551455","17","50","0","0","General Acute Care Hospital","Internal Medicine","Rheumatology","NASHVILLE GENERAL HOSPITAL","SUSAN KROOP","MD",NULL,NULL,NULL
"1598736266","1396882205","75","124","42.04","45.136","General Acute Care Hospital","Internal Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","KIMBERLY SHANNON","M.D.",NULL,NULL,NULL
"1598736266","1164590386","132","202","40.322","57.329","General Acute Care Hospital","Internal Medicine",NULL,"SAINT THOMAS RUTHERFORD HOSPITAL","KIMBERLY SHANNON","M.D.",NULL,NULL,NULL
"1871696096","1982650024","42","61","40.344","52.407","General Acute Care Hospital","Internal Medicine","Rheumatology","HCA HEALTH SERVICES OF TENNESSEE, INC.","MOHAMMAD ALI","M.D","FAROOQ","DR.",NULL
"1871696096","1396882205","47","68","41.015","46.278","General Acute Care Hospital","Internal Medicine","Rheumatology","VANDERBILT UNIVERSITY MEDICAL CENTER","MOHAMMAD ALI","M.D","FAROOQ","DR.",NULL
"1871696096","1538114434","153","230","36.83","51.099","General Acute Care Hospital","Internal Medicine","Rheumatology","HENDERSONVILLE HOSPITAL CORPORATION","MOHAMMAD ALI","M.D","FAROOQ","DR.",NULL
"1871696096","1447571658","109","170","30.747","44.891","General Acute Care Hospital","Internal Medicine","Rheumatology","SUMNER REGIONAL MEDICAL CENTER LLC","MOHAMMAD ALI","M.D","FAROOQ","DR.",NULL
"1871696096","1295780476","61","89","32.944","36.648","General Acute Care Hospital","Internal Medicine","Rheumatology","HTI MEMORIAL HOSPITAL CORPORATION","MOHAMMAD ALI","M.D","FAROOQ","DR.",NULL
"1871696096","1417938846","31","67","21.925","35.966","General Acute Care Hospital","Internal Medicine","Rheumatology","MACON COUNTY GENERAL HOSPITAL, INC.","MOHAMMAD ALI","M.D","FAROOQ","DR.",NULL
"1871696096","1669567897","31","64","24.203","36.495","General Acute Care Hospital","Internal Medicine","Rheumatology","NORTHCREST MEDICAL CENTER","MOHAMMAD ALI","M.D","FAROOQ","DR.",NULL
"1215377932","1396882205","79","133","41.383","54.77","General Acute Care Hospital","Internal Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","ARTHUR THOMPSON","D.O","RYAN","DR.",NULL
"1215377932","1164590386","145","230","32.113","43.072","General Acute Care Hospital","Internal Medicine",NULL,"SAINT THOMAS RUTHERFORD HOSPITAL","ARTHUR THOMPSON","D.O","RYAN","DR.",NULL
"1417956830","1164590386","25","52","3.308","14.518","General Acute Care Hospital","Internal Medicine",NULL,"SAINT THOMAS RUTHERFORD HOSPITAL","MIHAELA TUDORICA","M.D.",NULL,NULL,NULL
"1417956830","1780778969","182","334","0.192","1.755","General Acute Care Hospital","Internal Medicine",NULL,"SAINT THOMAS WEST HOSPITAL","MIHAELA TUDORICA","M.D.",NULL,NULL,NULL
"1679657787","1396882205","35","54","3.296","12.394","General Acute Care Hospital","Internal Medicine","Endocrinology, Diabetes & Metabolism","VANDERBILT UNIVERSITY MEDICAL CENTER","SHUBHADA JAGASIA","MD",NULL,NULL,NULL
"1154311413","1396882205","1592","1766","5.878","20.384","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","VANDERBILT UNIVERSITY MEDICAL CENTER","SHAWN GREGORY","MD","ALEN","DR.",NULL
"1154311413","1598738205","57","58","37.034","45.361","Rehabilitation Hospital","Internal Medicine","Cardiovascular Disease","VANDERBILT STALLWORTH REHABILITATION HOSPITAL LP","SHAWN GREGORY","MD","ALEN","DR.",NULL
"1255674594","1538114434","68","92","0.141","1.355","General Acute Care Hospital","Internal Medicine","Infectious Disease","HENDERSONVILLE HOSPITAL CORPORATION","CELESTINE WANJALLA","MD/PHD",NULL,NULL,NULL
"1891749420","1982650024","93","128","38.945","49.361","General Acute Care Hospital","Internal Medicine",NULL,"HCA HEALTH SERVICES OF TENNESSEE, INC.","THOMAS DINELLA","M.D.","J",NULL,NULL
"1891749420","1396882205","43","71","46.648","58.365","General Acute Care Hospital","Internal Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","THOMAS DINELLA","M.D.","J",NULL,NULL
"1538363023","1629025648","423","927","0.011","0.328","General Acute Care Hospital","Internal Medicine",NULL,"SAINT THOMAS WEST HOSPITAL","WILLIAM BROWNLEE","MD","TAYLOR",NULL,NULL
"1538363023","1780778969","59","64","43.984","66.353","General Acute Care Hospital","Internal Medicine",NULL,"SAINT THOMAS WEST HOSPITAL","WILLIAM BROWNLEE","MD","TAYLOR",NULL,NULL
"1780654285","1932170750","135","208","28.716","48.134","General Acute Care Hospital","Family Medicine",NULL,"SHELBYVILLE HOSPITAL COMPANY LLC","CHARLES STIMPSON","M.D.","L.",NULL,NULL
"1780654285","1396882205","37","60","47.083","53.619","General Acute Care Hospital","Family Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","CHARLES STIMPSON","M.D.","L.",NULL,NULL
"1780654285","1164590386","51","65","33.462","42.367","General Acute Care Hospital","Family Medicine",NULL,"SAINT THOMAS RUTHERFORD HOSPITAL","CHARLES STIMPSON","M.D.","L.",NULL,NULL
"1639314776","1780778969","38","59","22.39","45.881","General Acute Care Hospital","Family Medicine",NULL,"SAINT THOMAS WEST HOSPITAL","RACHEL MEHR","M.D.","BALLARD",NULL,NULL
"1902842412","1023055126","207","619","6.008","22.293","General Acute Care Hospital","Internal Medicine","Hematology & Oncology","HCA HEALTH SERVICES OF TENNESSEE, INC.","JESUS BERDEJA","M.D.","G",NULL,NULL
"1457448557","1396882205","45","66","45.015","52.242","General Acute Care Hospital","Internal Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","DAVID REYES","MD","P",NULL,NULL
"1457448557","1023055126","373","962","3.439","16.919","General Acute Care Hospital","Internal Medicine",NULL,"HCA HEALTH SERVICES OF TENNESSEE, INC.","DAVID REYES","MD","P",NULL,NULL
"1760574610","1861479545","67","89","46.809","52.967","General Acute Care Hospital","Internal Medicine",NULL,"MAURY REGIONAL HOSPITAL","DARRELL ARNETT","MD","G",NULL,NULL
"1154339737","1396882205","553","1265","6.802","23.24","General Acute Care Hospital","Internal Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","JOHN PEACH","MD","P","DR.",NULL
"1154339737","1265445506","42","59","39.644","59.989","General Acute Care Hospital","Internal Medicine",NULL,"WILLIAMSON COUNTY HOSPITAL DISTRICT","JOHN PEACH","MD","P","DR.",NULL
"1417169319","1023055126","240","928","1.14","9.238","General Acute Care Hospital","Internal Medicine","Infectious Disease","HCA HEALTH SERVICES OF TENNESSEE, INC.","SYDNEY HESTER","MD",NULL,NULL,NULL
"1891725479","1871530832","556","1908","3.092","18.686","General Acute Care Hospital","Internal Medicine",NULL,"CENTRAL TENNESSEE HOSPITAL CORPORATION","VIREN SHAH","M.D.","JASHVANTLAL",NULL,NULL
"1891725479","1407893464","118","123","0.325","1.376","Rehabilitation Unit","Internal Medicine",NULL,"CENTRAL TENNESSEE HOSPITAL CORPORATION","VIREN SHAH","M.D.","JASHVANTLAL",NULL,NULL
"1134154461","1538114434","71","124","21.871","41.292","General Acute Care Hospital","Internal Medicine",NULL,"HENDERSONVILLE HOSPITAL CORPORATION","PAUL PORTER","M.D.","R.","DR.",NULL
"1134154461","1447571658","59","131","14.656","25.867","General Acute Care Hospital","Internal Medicine",NULL,"SUMNER REGIONAL MEDICAL CENTER LLC","PAUL PORTER","M.D.","R.","DR.",NULL
"1932296035","1396882205","849","1661","1.111","9.181","General Acute Care Hospital","Internal Medicine","Pulmonary Disease","VANDERBILT UNIVERSITY MEDICAL CENTER","ROBERT MILLER","MD",NULL,NULL,NULL
"1932296035","1265445506","35","55","48.8","64.632","General Acute Care Hospital","Internal Medicine","Pulmonary Disease","WILLIAMSON COUNTY HOSPITAL DISTRICT","ROBERT MILLER","MD",NULL,NULL,NULL
"1376570010","1396882205","232","279","4.452","11.664","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","VANDERBILT UNIVERSITY MEDICAL CENTER","JAMES MULDOWNEY","MD","A","DR.","III"
"1225031073","1396882205","91","134","44.112","45.177","General Acute Care Hospital","Internal Medicine","Clinical Cardiac Electrophysiology","VANDERBILT UNIVERSITY MEDICAL CENTER","THOMAS BARTLETT","MD","G",NULL,NULL
"1225031073","1629025648","646","1245","15.263","35.603","General Acute Care Hospital","Internal Medicine","Clinical Cardiac Electrophysiology","SAINT THOMAS WEST HOSPITAL","THOMAS BARTLETT","MD","G",NULL,NULL
"1225031073","1447571658","59","78","45.513","64.255","General Acute Care Hospital","Internal Medicine","Clinical Cardiac Electrophysiology","SUMNER REGIONAL MEDICAL CENTER LLC","THOMAS BARTLETT","MD","G",NULL,NULL
"1225031073","1861479545","36","58","45.621","61.962","General Acute Care Hospital","Internal Medicine","Clinical Cardiac Electrophysiology","MAURY REGIONAL HOSPITAL","THOMAS BARTLETT","MD","G",NULL,NULL
"1275631129","1396882205","1025","1767","8.668","25.237","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","VANDERBILT UNIVERSITY MEDICAL CENTER","DAVID HANSEN","MD",NULL,NULL,NULL
"1275631129","1265445506","46","51","45.902","47.601","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","WILLIAMSON COUNTY HOSPITAL DISTRICT","DAVID HANSEN","MD",NULL,NULL,NULL
"1275631129","1306889597","163","292","29.178","49.283","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","VANDERBILT UNIVERSITY MEDICAL CENTER","DAVID HANSEN","MD",NULL,NULL,NULL
"1194969196","1396882205","329","490","1.112","3.629","General Acute Care Hospital","Internal Medicine","Gastroenterology","VANDERBILT UNIVERSITY MEDICAL CENTER","ANTHONY GAMBOA","M.D.","MARTINS","DR.","III"
"1851617021","1396882205","185","304","9.914","30.079","General Acute Care Hospital","Internal Medicine","Infectious Disease","VANDERBILT UNIVERSITY MEDICAL CENTER","MATTHEW GREENE","M.D.","HUTCHINS","DR.",NULL
"1851617021","1265445506","100","139","11.806","38.563","General Acute Care Hospital","Internal Medicine","Infectious Disease","WILLIAMSON COUNTY HOSPITAL DISTRICT","MATTHEW GREENE","M.D.","HUTCHINS","DR.",NULL
"1922394840","1295780476","740","1860","0.02","0.858","General Acute Care Hospital","Family Medicine",NULL,"HTI MEMORIAL HOSPITAL CORPORATION","TRAVIS GRAVES","M.D.","RAY","DR.",NULL
"1740275221","1164590386","43","88","16.25","53.854","General Acute Care Hospital","Internal Medicine",NULL,"SAINT THOMAS RUTHERFORD HOSPITAL","DANIEL CARMODY","MD","W",NULL,NULL
"1740275221","1780778969","330","646","2.777","20.926","General Acute Care Hospital","Internal Medicine",NULL,"SAINT THOMAS WEST HOSPITAL","DANIEL CARMODY","MD","W",NULL,NULL
"1801829114","1396882205","43","65","47.308","61.596","General Acute Care Hospital","Internal Medicine","Hematology & Oncology","VANDERBILT UNIVERSITY MEDICAL CENTER","DENISE YARDLEY","M.D.","A",NULL,NULL
"1801829114","1023055126","268","512","19.352","38.199","General Acute Care Hospital","Internal Medicine","Hematology & Oncology","HCA HEALTH SERVICES OF TENNESSEE, INC.","DENISE YARDLEY","M.D.","A",NULL,NULL
"1285716944","1396882205","282","297","25.418","49.199","General Acute Care Hospital","Family Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","SABRINA FINNEY","M.D.","T.","DR.",NULL
"1497793731","1396882205","131","180","47.639","51.544","General Acute Care Hospital","Internal Medicine","Clinical Cardiac Electrophysiology","VANDERBILT UNIVERSITY MEDICAL CENTER","JAMES BAKER","M.D.","HAYWOOD",NULL,NULL
"1497793731","1265445506","54","80","35.575","46.54","General Acute Care Hospital","Internal Medicine","Clinical Cardiac Electrophysiology","WILLIAMSON COUNTY HOSPITAL DISTRICT","JAMES BAKER","M.D.","HAYWOOD",NULL,NULL
"1497793731","1629025648","911","1618","13.077","31.54","General Acute Care Hospital","Internal Medicine","Clinical Cardiac Electrophysiology","SAINT THOMAS WEST HOSPITAL","JAMES BAKER","M.D.","HAYWOOD",NULL,NULL
"1497793731","1861479545","62","97","42.196","40.575","General Acute Care Hospital","Internal Medicine","Clinical Cardiac Electrophysiology","MAURY REGIONAL HOSPITAL","JAMES BAKER","M.D.","HAYWOOD",NULL,NULL
"1184697898","1295780476","115","172","37.064","45.788","General Acute Care Hospital","Family Medicine","Geriatric Medicine","HTI MEMORIAL HOSPITAL CORPORATION","KENNETH DOZIER","MD","C.","DR.",NULL
"1285625814","1629025648","58","66","26.136","52.701","General Acute Care Hospital","Internal Medicine","Gastroenterology","SAINT THOMAS WEST HOSPITAL","GEORGE WRIGHT","M.D.","D",NULL,NULL
"1285625814","1780778969","170","180","17.072","46.944","General Acute Care Hospital","Internal Medicine","Gastroenterology","SAINT THOMAS WEST HOSPITAL","GEORGE WRIGHT","M.D.","D",NULL,NULL
"1104802271","1982650024","77","116","30.112","56.418","General Acute Care Hospital","Family Medicine",NULL,"HCA HEALTH SERVICES OF TENNESSEE, INC.","JAMES BACHSTEIN","MD","M",NULL,NULL
"1104802271","1629025648","52","56","42.571","50.371","General Acute Care Hospital","Family Medicine",NULL,"SAINT THOMAS WEST HOSPITAL","JAMES BACHSTEIN","MD","M",NULL,NULL
"1104802271","1306889597","87","134","38.291","52.082","General Acute Care Hospital","Family Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","JAMES BACHSTEIN","MD","M",NULL,NULL
"1104802271","1780778969","42","65","25.908","38.089","General Acute Care Hospital","Family Medicine",NULL,"SAINT THOMAS WEST HOSPITAL","JAMES BACHSTEIN","MD","M",NULL,NULL
"1376544767","1447639398","255","415","8.072","21.368","General Acute Care Hospital","Family Medicine",NULL,"SAINT THOMAS STONES RIVER HOSPITAL, LLC","JAMES SPURLOCK","D.O.","RILEY","DR.","III"
"1376544767","1700267218","63","71","9.113","17.397","Psychiatric Unit","Family Medicine",NULL,"SAINT THOMAS STONES RIVER HOSPITAL, LLC","JAMES SPURLOCK","D.O.","RILEY","DR.","III"
"1376544767","1164590386","107","136","31.676","45.966","General Acute Care Hospital","Family Medicine",NULL,"SAINT THOMAS RUTHERFORD HOSPITAL","JAMES SPURLOCK","D.O.","RILEY","DR.","III"
"1831186188","1568551455","132","163","0","0","General Acute Care Hospital","Family Medicine",NULL,"NASHVILLE GENERAL HOSPITAL","ANGELA GASKIN","MD","JEAN","DR.",NULL
"1275646119","1871530832","49","62","48.806","67.54","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","CENTRAL TENNESSEE HOSPITAL CORPORATION","BYRON HAITAS","MD",NULL,NULL,NULL
